/usr/bin/screen,2680,4605,7285
/usr/lib/x86_64-linux-gnu/libplist.so.3,2028,14546526,14548554
/bin/loginctl,590,0,590
/lib/x86_64-linux-gnu/libnsl.so.1,4770,38577403,38582173
/usr/lib/x86_64-linux-gnu/libfdt-1.4.0.so,4567,0,4567
/usr/lib/x86_64-linux-gnu/libavahi-common.so.3,2911,13061075,13063986
/usr/bin/pbmupc,3517,0,3517
/sbin/upstart,2881,7273290,7276171
/usr/lib/x86_64-linux-gnu/libXau.so.6,3146,146946660,146949806
/usr/bin/groups,5445,0,5445
/usr/lib/x86_64-linux-gnu/libvorbisfile.so.3,3623,2,3625
/usr/bin/explode,5579,0,5579
/usr/lib/gnome-online-accounts/goa-daemon,3455,7273258,7276713
/usr/bin/kerneloops-submit,2653,0,2653
/usr/lib/x86_64-linux-gnu/libxcb-shm.so.0,4582,103939908,103944490
/usr/lib/x86_64-linux-gnu/libgphoto2.so.6,1109,7273258,7274367
/usr/lib/x86_64-linux-gnu/libkrb5.so.26,727,7309499,7310226
/usr/lib/nvidia-384/libGL.so.1,3663,7273258,7276921
/usr/lib/x86_64-linux-gnu/libgdk-3.so.0,4555,41116905,41121460
/usr/bin/openbox,1089,7273518,7274607
/usr/lib/x86_64-linux-gnu/libappstream-glib.so.8,4247,9495276,9499523
/usr/lib/x86_64-linux-gnu/deja-dup/deja-dup-monitor,3465,7273258,7276723
/usr/bin/aplay,2957,0,2957
/usr/lib/x86_64-linux-gnu/libpcre16.so.3,5278,7273260,7278538
/usr/bin/pamstretch-gen,3478,0,3478
/usr/bin/chardetect3,4334,0,4334
/usr/lib/x86_64-linux-gnu/libudisks2.so.0,3489,14558856,14562345
/usr/lib/x86_64-linux-gnu/libassuan.so.0,4026,4746193,4750219
/usr/lib/x86_64-linux-gnu/libjavascriptcoregtk-4.0.so.18,3837,7273258,7277095
/usr/lib/gvfs/gvfs-udisks2-volume-monitor,3908,7274468,7278376
/usr/bin/intel_bios_dumper,2662,0,2662
/lib/x86_64-linux-gnu/libresolv.so.2,0,335355171,335355171
/usr/lib/x86_64-linux-gnu/gvfs/libgvfsdaemon.so,3815,29704678,29708493
/lib/x86_64-linux-gnu/libexpat.so.1,2506,115006184,115008690
/usr/lib/x86_64-linux-gnu/libgsttag-1.0.so.0,3373,7273258,7276631
/usr/lib/gvfs/gvfs-mtp-volume-monitor,1932,7273258,7275190
/usr/lib/x86_64-linux-gnu/libzeitgeist-2.0.so.0,3624,21820324,21823948
/usr/bin/find,3210,1,3211
/usr/bin/cksum,5564,0,5564
/usr/lib/gvfs/gvfsd-trash,2984,7273958,7276942
/usr/lib/x86_64-linux-gnu/libxshmfence.so.1,2865,7394794,7397659
/lib/x86_64-linux-gnu/libnss_hesiod-2.23.so,2411,0,2411
/usr/lib/x86_64-linux-gnu/libgck-1.so.0,1482,51525174,51526656
/usr/lib/upower/upowerd,4722,7273268,7277990
